right_pedal_smoothness,distance,left_power_phase,right_power_phase_peak,temperature,position_lat,left_torque_effectiveness,unknown_61,heart_rate,left_right_balance,enhanced_speed,right_pco,right_power_phase,timestamp,left_pco,right_torque_effectiveness,enhanced_altitude,left_pedal_smoothness,fractional_cadence,unknown_66,accumulated_power,left_power_phase_peak,position_long,altitude,speed,power,cadence,jtc
0.0,0.01,0.0,0.0,20,429190535,0.0,2557,,0.0,0.0,0.0,0.0,2024-06-21 20:04:14+00:00,0.0,0.0,11.399999999999977,0.0,0.0,-91,,,1664621270,11.399999999999977,0.0,0,,2024-06-22 05:04:14+09:00
0.0,0.01,0.0,0.0,20,429190535,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:15+00:00,0.0,0.0,11.600000000000023,0.0,0.0,-91,,,1664621269,11.600000000000023,0.0,0,,2024-06-22 05:04:15+09:00
0.0,0.02,0.0,0.0,20,429190535,0.0,2559,,0.0,0.0,0.0,0.0,2024-06-21 20:04:16+00:00,0.0,0.0,11.800000000000011,0.0,0.0,-91,,,1664621268,11.800000000000011,0.0,0,,2024-06-22 05:04:16+09:00
0.0,0.02,0.0,0.0,20,429190535,0.0,2559,,0.0,0.0,0.0,0.0,2024-06-21 20:04:17+00:00,0.0,0.0,11.800000000000011,0.0,0.0,-91,,,1664621267,11.800000000000011,0.0,0,,2024-06-22 05:04:17+09:00
0.0,0.03,0.0,0.0,20,429190535,0.0,2559,,0.0,0.0,0.0,0.0,2024-06-21 20:04:18+00:00,0.0,0.0,11.800000000000011,0.0,0.0,-91,,,1664621266,11.800000000000011,0.0,0,,2024-06-22 05:04:18+09:00
0.0,0.04,0.0,0.0,20,429190535,0.0,2559,,0.0,0.0,0.0,0.0,2024-06-21 20:04:19+00:00,0.0,0.0,11.800000000000011,0.0,0.0,-91,,,1664621265,11.800000000000011,0.0,0,,2024-06-22 05:04:19+09:00
0.0,0.04,0.0,0.0,20,429190535,0.0,2559,,0.0,0.0,0.0,0.0,2024-06-21 20:04:20+00:00,0.0,0.0,11.600000000000023,0.0,0.0,-90,,,1664621264,11.600000000000023,0.0,0,,2024-06-22 05:04:20+09:00
0.0,0.05,0.0,0.0,20,429190535,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:21+00:00,0.0,0.0,11.600000000000023,0.0,0.0,-91,,,1664621263,11.600000000000023,0.0,0,,2024-06-22 05:04:21+09:00
0.0,0.05,0.0,0.0,20,429190535,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:22+00:00,0.0,0.0,11.600000000000023,0.0,0.0,-91,,,1664621263,11.600000000000023,0.0,0,,2024-06-22 05:04:22+09:00
0.0,0.06,0.0,0.0,20,429190535,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:23+00:00,0.0,0.0,11.600000000000023,0.0,0.0,-91,,,1664621262,11.600000000000023,0.0,0,,2024-06-22 05:04:23+09:00
0.0,0.06,0.0,0.0,20,429190534,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:24+00:00,0.0,0.0,11.600000000000023,0.0,0.0,-91,,,1664621260,11.600000000000023,0.0,0,,2024-06-22 05:04:24+09:00
0.0,0.07,0.0,0.0,20,429190534,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:25+00:00,0.0,0.0,11.600000000000023,0.0,0.0,-91,,,1664621260,11.600000000000023,0.0,0,,2024-06-22 05:04:25+09:00
0.0,0.07,0.0,0.0,20,429190534,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:26+00:00,0.0,0.0,11.600000000000023,0.0,0.0,-91,,,1664621260,11.600000000000023,0.0,0,,2024-06-22 05:04:26+09:00
0.0,0.08,0.0,0.0,20,429190534,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:27+00:00,0.0,0.0,11.600000000000023,0.0,0.0,-91,,,1664621259,11.600000000000023,0.0,0,,2024-06-22 05:04:27+09:00
0.0,0.08,0.0,0.0,20,429190534,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:28+00:00,0.0,0.0,11.399999999999977,0.0,0.0,-90,,,1664621258,11.399999999999977,0.0,0,,2024-06-22 05:04:28+09:00
0.0,0.09,0.0,0.0,20,429190533,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:29+00:00,0.0,0.0,11.399999999999977,0.0,0.0,-90,,,1664621258,11.399999999999977,0.0,0,,2024-06-22 05:04:29+09:00
0.0,0.09,0.0,0.0,20,429190533,0.0,2558,,0.0,0.0,0.0,0.0,2024-06-21 20:04:30+00:00,0.0,0.0,11.399999999999977,0.0,0.0,-90,,,1664621257,11.399999999999977,0.0,0,,2024-06-22 05:04:30+09:00
0.0,0.1,0.0,0.0,20,429190532,0.0,2557,,0.0,0.0,0.0,0.0,2024-06-21 20:04:31+00:00,0.0,0.0,11.199999999999989,0.0,0.0,-90,,,1664621257,11.199999999999989,0.0,0,,2024-06-22 05:04:31+09:00
0.0,0.1,0.0,0.0,20,429190532,0.0,2557,,0.0,0.0,0.0,0.0,2024-06-21 20:04:32+00:00,0.0,0.0,11.199999999999989,0.0,0.0,-90,,,1664621257,11.199999999999989,0.0,0,,2024-06-22 05:04:32+09:00
0.0,0.1,0.0,0.0,20,429190533,0.0,2557,,0.0,0.0,0.0,0.0,2024-06-21 20:04:33+00:00,0.0,0.0,11.399999999999977,0.0,0.0,-91,,,1664621257,11.399999999999977,0.0,0,,2024-06-22 05:04:33+09:00
,0.1,0.0,0.0,20,429190533,,2557,,180,0.0,0.0,0.0,2024-06-21 20:04:34+00:00,0.0,,11.399999999999977,,0.0,-91,,,1664621258,11.399999999999977,0.0,0,,2024-06-22 05:04:34+09:00
0.0,0.1,"(354.3750055371095, 14.062500219726566)","(7.031250109863283, 29.53125046142579)",20,429190533,58.0,2557,,168,0.0,0,"(340.3125053173829, 49.218750769042984)",2024-06-21 20:04:35+00:00,0,0.0,11.199999999999989,18.0,0.0,-90,144,"(0.0, 7.031250109863283)",1664621258,11.199999999999989,0.0,72,52,2024-06-22 05:04:35+09:00
0.0,0.1,"(315.0000049218751, 109.68750171386722)","(7.031250109863283, 29.53125046142579)",20,429190533,58.0,2557,,180,0.0,0,"(340.3125053173829, 49.218750769042984)",2024-06-21 20:04:36+00:00,0,0.0,11.199999999999989,18.0,0.0,-90,242,"(2.812500043945313, 49.218750769042984)",1664621258,11.199999999999989,0.0,98,66,2024-06-22 05:04:36+09:00
