right_pedal_smoothness,distance,left_power_phase,right_power_phase_peak,temperature,position_lat,left_torque_effectiveness,unknown_61,heart_rate,left_right_balance,enhanced_speed,right_pco,right_power_phase,timestamp,left_pco,right_torque_effectiveness,enhanced_altitude,left_pedal_smoothness,fractional_cadence,unknown_66,accumulated_power,left_power_phase_peak,position_long,altitude,speed,power,cadence,jtc
37.5,30.47,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429194701,100.0,2550,,173,6.503,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:17+00:00,0,99.0,10.199999999999989,37.5,0.0,-92,3897,"(0.0, 357.1875055810548)",1664616576,10.199999999999989,6.503,406,103,2024-06-22 05:35:17+09:00
37.5,36.16,"(254.53125397705085, 174.37500272460943)","(5.625000087890626, 64.68750101074221)",21,429195184,100.0,2550,,174,6.606,0,"(286.87500448242196, 143.43750224121098)",2024-06-21 20:35:18+00:00,0,99.0,10.199999999999989,37.5,0.0,-92,4293,"(2.812500043945313, 73.12500114257814)",1664616110,10.199999999999989,6.606,396,103,2024-06-22 05:35:18+09:00
37.5,42.91,"(254.53125397705085, 174.37500272460943)","(5.625000087890626, 73.12500114257814)",21,429195712,100.0,2550,,175,6.914,0,"(262.9687541088868, 168.7500026367188)",2024-06-21 20:35:19+00:00,0,99.0,10.199999999999989,37.5,0.0,-92,4681,"(2.812500043945313, 73.12500114257814)",1664615494,10.199999999999989,6.914,388,102,2024-06-22 05:35:19+09:00
37.5,51.09,"(254.53125397705085, 174.37500272460943)","(5.625000087890626, 73.12500114257814)",21,429196381,100.0,2550,,173,6.914,0,"(262.9687541088868, 168.7500026367188)",2024-06-21 20:35:20+00:00,0,98.0,10.199999999999989,41.5,0.0,-93,5081,"(2.812500043945313, 73.12500114257814)",1664614794,10.199999999999989,6.914,400,103,2024-06-22 05:35:20+09:00
37.5,57.66,"(0.0, 357.1875055810548)","(5.625000087890626, 73.12500114257814)",21,429196883,100.0,2550,,173,6.503,0,"(262.9687541088868, 168.7500026367188)",2024-06-21 20:35:21+00:00,0,98.0,10.199999999999989,41.5,0.0,-93,5481,"(0.0, 357.1875055810548)",1664614180,10.199999999999989,6.503,400,103,2024-06-22 05:35:21+09:00
40.5,64.31,"(0.0, 357.1875055810548)","(4.21875006591797, 75.93750118652346)",21,429197333,100.0,2550,,172,6.606,0,"(247.50000386718756, 174.37500272460943)",2024-06-21 20:35:22+00:00,0,99.5,10.199999999999989,39.0,0.0,-93,5880,"(0.0, 357.1875055810548)",1664613496,10.199999999999989,6.606,399,103,2024-06-22 05:35:22+09:00
40.5,71.26,"(0.0, 357.1875055810548)","(0.0, 74.5312511645508)",21,429197800,100.0,2550,,172,6.662,0,"(241.87500377929695, 170.15625265869144)",2024-06-21 20:35:23+00:00,0,99.5,10.199999999999989,37.0,0.0,-93,6222,"(0.0, 357.1875055810548)",1664612777,10.199999999999989,6.662,342,99,2024-06-22 05:35:23+09:00
33.0,78.23,"(0.0, 357.1875055810548)","(0.0, 74.5312511645508)",21,429198236,100.0,2550,,171,6.681,0,"(241.87500377929695, 170.15625265869144)",2024-06-21 20:35:24+00:00,0,95.0,10.199999999999989,36.5,0.0,-93,6557,"(0.0, 357.1875055810548)",1664612028,10.199999999999989,6.681,335,98,2024-06-22 05:35:24+09:00
38.0,84.12,"(0.0, 357.1875055810548)","(0.0, 74.5312511645508)",21,429198568,100.0,2551,,172,6.914,0,"(241.87500377929695, 170.15625265869144)",2024-06-21 20:35:25+00:00,0,99.0,10.399999999999977,39.0,0.0,-93,6903,"(0.0, 357.1875055810548)",1664611363,10.399999999999977,6.914,346,99,2024-06-22 05:35:25+09:00
37.5,92.69,"(0.0, 357.1875055810548)","(355.7812555590821, 71.71875112060549)",21,429199054,100.0,2551,,172,6.951,0,"(241.87500377929695, 170.15625265869144)",2024-06-21 20:35:26+00:00,0,99.0,10.399999999999977,38.0,0.0,-93,7282,"(0.0, 357.1875055810548)",1664610397,10.399999999999977,6.951,379,102,2024-06-22 05:35:26+09:00
37.5,99.9,"(0.0, 357.1875055810548)","(355.7812555590821, 71.71875112060549)",21,429199500,100.0,2551,,174,7.054,0,"(241.87500377929695, 170.15625265869144)",2024-06-21 20:35:27+00:00,0,99.5,10.399999999999977,39.0,0.0,-93,7634,"(0.0, 357.1875055810548)",1664609618,10.399999999999977,7.054,352,101,2024-06-22 05:35:27+09:00
39.0,107.4,"(0.0, 357.1875055810548)","(355.7812555590821, 71.71875112060549)",21,429199980,100.0,2551,,174,7.082,0,"(241.87500377929695, 170.15625265869144)",2024-06-21 20:35:28+00:00,0,100.0,10.399999999999977,38.5,0.0,-93,7994,"(0.0, 357.1875055810548)",1664608821,10.399999999999977,7.082,360,102,2024-06-22 05:35:28+09:00
39.0,113.36,"(0.0, 357.1875055810548)","(355.7812555590821, 71.71875112060549)",21,429200357,100.0,2551,,174,7.101,0,"(241.87500377929695, 170.15625265869144)",2024-06-21 20:35:29+00:00,0,100.0,10.399999999999977,38.5,0.0,-93,8328,"(0.0, 357.1875055810548)",1664608182,10.399999999999977,7.101,334,99,2024-06-22 05:35:29+09:00
34.5,122.0,"(0.0, 357.1875055810548)","(355.7812555590821, 71.71875112060549)",21,429200915,100.0,2552,,175,7.138,0,"(241.87500377929695, 170.15625265869144)",2024-06-21 20:35:30+00:00,0,97.5,10.600000000000023,36.0,0.0,-93,8681,"(0.0, 357.1875055810548)",1664607269,10.600000000000023,7.138,353,100,2024-06-22 05:35:30+09:00
36.5,129.47,"(0.0, 357.1875055810548)","(355.7812555590821, 71.71875112060549)",21,429201433,100.0,2552,,175,7.138,0,"(241.87500377929695, 170.15625265869144)",2024-06-21 20:35:31+00:00,0,100.0,10.600000000000023,37.5,0.0,-93,9039,"(0.0, 357.1875055810548)",1664606512,10.600000000000023,7.138,358,102,2024-06-22 05:35:31+09:00
38.5,136.76,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429201937,100.0,2553,,178,7.185,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:32+00:00,0,100.0,10.800000000000011,38.5,0.0,-93,9388,"(0.0, 357.1875055810548)",1664605774,10.800000000000011,7.185,349,101,2024-06-22 05:35:32+09:00
41.0,142.43,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429202339,100.0,2553,,175,7.213,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:33+00:00,0,100.0,10.800000000000011,38.5,0.0,-93,9771,"(0.0, 357.1875055810548)",1664605210,10.800000000000011,7.213,383,103,2024-06-22 05:35:33+09:00
41.0,149.57,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429202876,100.0,2554,,174,7.213,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:34+00:00,0,100.0,11.0,38.5,0.0,-93,10126,"(0.0, 357.1875055810548)",1664604535,11.0,7.213,355,102,2024-06-22 05:35:34+09:00
40.0,156.66,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429203399,100.0,2554,,174,7.185,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:35+00:00,0,100.0,11.0,36.0,0.0,-93,10470,"(0.0, 357.1875055810548)",1664603853,11.0,7.185,344,101,2024-06-22 05:35:35+09:00
40.0,163.87,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429203919,100.0,2555,,174,7.213,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:36+00:00,0,100.0,11.199999999999989,36.0,0.0,-93,10828,"(0.0, 357.1875055810548)",1664603146,11.199999999999989,7.213,358,101,2024-06-22 05:35:36+09:00
38.5,170.99,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429204415,100.0,2555,,178,7.213,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:37+00:00,0,99.5,11.199999999999989,35.0,0.0,-93,11150,"(0.0, 357.1875055810548)",1664602427,11.199999999999989,7.213,322,99,2024-06-22 05:35:37+09:00
38.5,178.2,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429204905,100.0,2555,,177,7.213,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:38+00:00,0,99.5,11.199999999999989,35.0,0.0,-93,11448,"(0.0, 357.1875055810548)",1664601688,11.199999999999989,7.213,298,98,2024-06-22 05:35:38+09:00
36.5,185.56,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429205404,100.0,2555,,179,7.213,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:39+00:00,0,99.5,11.199999999999989,35.5,0.0,-93,11726,"(0.0, 357.1875055810548)",1664600931,11.199999999999989,7.213,278,95,2024-06-22 05:35:39+09:00
39.5,192.81,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429205874,100.0,2555,,172,7.213,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:40+00:00,0,100.0,11.199999999999989,34.5,0.0,-93,12030,"(0.0, 357.1875055810548)",1664600167,11.199999999999989,7.213,304,97,2024-06-22 05:35:40+09:00
43.5,199.78,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429206311,100.0,2555,,174,7.213,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:41+00:00,0,99.5,11.199999999999989,35.5,0.0,-93,12358,"(0.0, 357.1875055810548)",1664599419,11.199999999999989,7.213,328,98,2024-06-22 05:35:41+09:00
38.5,206.9,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429206755,99.5,2555,,179,7.213,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:42+00:00,0,99.0,11.199999999999989,34.0,0.0,-93,12659,"(0.0, 357.1875055810548)",1664598651,11.199999999999989,7.213,301,97,2024-06-22 05:35:42+09:00
38.5,214.1,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429207205,99.5,2555,,179,7.175,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:43+00:00,0,99.0,11.199999999999989,34.0,0.0,-93,12920,"(0.0, 357.1875055810548)",1664597876,11.199999999999989,7.175,261,94,2024-06-22 05:35:43+09:00
33.0,221.06,"(0.0, 357.1875055810548)","(0.0, 357.1875055810548)",21,429207659,100.0,2556,,172,7.147,0,"(0.0, 357.1875055810548)",2024-06-21 20:35:44+00:00,0,95.0,11.399999999999977,35.5,0.0,-93,13192,"(0.0, 357.1875055810548)",1664597142,11.399999999999977,7.147,272,94,2024-06-22 05:35:44+09:00
38.0,227.89,"(0.0, 357.1875055810548)","(354.3750055371095, 68.90625107666017)",21,429208128,100.0,2556,,176,7.147,0,"(232.03125362548835, 185.62500290039068)",2024-06-21 20:35:45+00:00,0,99.0,11.399999999999977,38.5,0.0,-93,13463,"(0.0, 357.1875055810548)",1664596448,11.399999999999977,7.147,271,94,2024-06-22 05:35:45+09:00
32.5,234.77,"(0.0, 357.1875055810548)","(355.7812555590821, 68.90625107666017)",21,429208609,100.0,2556,,174,7.147,0,"(241.87500377929695, 182.81250285644535)",2024-06-21 20:35:46+00:00,0,95.5,11.399999999999977,37.0,0.0,-93,13758,"(0.0, 357.1875055810548)",1664595756,11.399999999999977,7.147,295,96,2024-06-22 05:35:46+09:00
40.0,241.87,"(0.0, 357.1875055810548)","(355.7812555590821, 68.90625107666017)",21,429209118,100.0,2557,,176,7.082,0,"(241.87500377929695, 182.81250285644535)",2024-06-21 20:35:47+00:00,0,100.0,11.600000000000023,37.5,0.0,-93,14046,"(0.0, 357.1875055810548)",1664595056,11.600000000000023,7.082,288,97,2024-06-22 05:35:47+09:00
40.0,248.92,"(0.0, 357.1875055810548)","(355.7812555590821, 68.90625107666017)",21,429209655,100.0,2557,,174,7.073,0,"(247.50000386718756, 180.00000281250004)",2024-06-21 20:35:48+00:00,0,100.0,11.600000000000023,37.5,0.0,-92,14286,"(0.0, 357.1875055810548)",1664594395,11.600000000000023,7.073,240,94,2024-06-22 05:35:48+09:00
36.5,256.02,"(0.0, 357.1875055810548)","(355.7812555590821, 68.90625107666017)",21,429210227,97.5,2557,,176,7.073,0,"(247.50000386718756, 180.00000281250004)",2024-06-21 20:35:49+00:00,0,99.0,11.600000000000023,33.5,0.0,-93,14545,"(0.0, 357.1875055810548)",1664593772,11.600000000000023,7.073,259,94,2024-06-22 05:35:49+09:00
36.5,263.13,"(0.0, 357.1875055810548)","(354.3750055371095, 67.50000105468752)",21,429210814,97.5,2558,,176,7.073,0,"(241.87500377929695, 177.18750276855474)",2024-06-21 20:35:50+00:00,0,99.0,11.800000000000011,33.5,0.0,-93,14792,"(0.0, 357.1875055810548)",1664593168,11.800000000000011,7.073,247,93,2024-06-22 05:35:50+09:00
40.0,270.08,"(0.0, 357.1875055810548)","(354.3750055371095, 67.50000105468752)",21,429211398,98.0,2558,,178,7.073,0,"(241.87500377929695, 177.18750276855474)",2024-06-21 20:35:51+00:00,0,99.0,11.800000000000011,38.5,0.0,-93,15075,"(0.0, 357.1875055810548)",1664592596,11.800000000000011,7.073,283,96,2024-06-22 05:35:51+09:00
40.0,277.0,"(0.0, 357.1875055810548)","(354.3750055371095, 67.50000105468752)",21,429211967,99.5,2558,,178,7.073,0,"(241.87500377929695, 177.18750276855474)",2024-06-21 20:35:52+00:00,0,99.0,11.800000000000011,37.0,0.0,-93,15340,"(0.0, 357.1875055810548)",1664592005,11.800000000000011,7.073,265,94,2024-06-22 05:35:52+09:00
40.0,283.92,"(None, None)","(352.9687555151368, 67.50000105468752)",21,429212535,99.5,2558,,174,7.073,0,"(233.437503647461, 178.5937527905274)",2024-06-21 20:35:53+00:00,0,99.0,11.800000000000011,37.0,0.0,-93,15609,"(None, None)",1664591412,11.800000000000011,7.073,269,95,2024-06-22 05:35:53+09:00
36.0,290.93,"(None, None)","(354.3750055371095, 68.90625107666017)",21,429213092,98.5,2558,,176,7.073,0,"(237.65625371337896, 182.81250285644535)",2024-06-21 20:35:54+00:00,0,97.5,11.800000000000011,35.0,0.0,-93,15850,"(None, None)",1664590788,11.800000000000011,7.073,241,93,2024-06-22 05:35:54+09:00
36.0,297.88,"(None, None)","(354.3750055371095, 68.90625107666017)",21,429213645,98.5,2558,,175,7.073,0,"(237.65625371337896, 182.81250285644535)",2024-06-21 20:35:55+00:00,0,98.5,11.800000000000011,34.5,0.0,-93,16110,"(None, None)",1664590169,11.800000000000011,7.073,260,93,2024-06-22 05:35:55+09:00
35.5,304.77,"(None, None)","(354.3750055371095, 68.90625107666017)",21,429214200,100.0,2558,,175,7.073,0,"(237.65625371337896, 182.81250285644535)",2024-06-21 20:35:56+00:00,0,98.0,11.800000000000011,36.5,0.0,-92,16392,"(None, None)",1664589564,11.800000000000011,7.073,282,95,2024-06-22 05:35:56+09:00
37.5,311.64,"(None, None)","(354.3750055371095, 68.90625107666017)",21,429214727,98.5,2558,,174,7.073,0,"(237.65625371337896, 182.81250285644535)",2024-06-21 20:35:57+00:00,0,99.0,11.800000000000011,33.0,0.0,-92,16646,"(None, None)",1664588928,11.800000000000011,7.073,254,94,2024-06-22 05:35:57+09:00
37.5,318.65,"(None, None)","(354.3750055371095, 68.90625107666017)",21,429215239,98.5,2558,,178,7.073,0,"(237.65625371337896, 182.81250285644535)",2024-06-21 20:35:58+00:00,0,99.0,11.800000000000011,33.0,0.0,-92,16860,"(None, None)",1664588247,11.800000000000011,7.073,214,90,2024-06-22 05:35:58+09:00
35.5,325.71,"(None, None)","(354.3750055371095, 68.90625107666017)",21,429215719,99.5,2558,,178,7.045,0,"(237.65625371337896, 182.81250285644535)",2024-06-21 20:35:59+00:00,0,97.0,11.800000000000011,35.5,0.0,-92,17038,"(None, None)",1664587523,11.800000000000011,7.045,178,87,2024-06-22 05:35:59+09:00
37.0,332.77,"(None, None)","(None, None)",21,429216186,96.0,2558,,174,7.007,0,"(None, None)",2024-06-21 20:36:00+00:00,0,99.5,11.800000000000011,32.5,0.0,-92,17205,"(None, None)",1664586787,11.800000000000011,7.007,167,85,2024-06-22 05:36:00+09:00
30.0,339.61,"(None, None)","(None, None)",21,429216639,96.5,2558,,175,6.97,0,"(None, None)",2024-06-21 20:36:01+00:00,0,88.5,11.800000000000011,33.0,0.0,-92,17205,"(None, None)",1664586073,11.800000000000011,6.97,115,85,2024-06-22 05:36:01+09:00
32.5,346.33,"(247.50000386718756, 182.81250285644535)","(None, None)",21,429217056,89.5,2558,,178,6.97,0,"(None, None)",2024-06-21 20:36:02+00:00,0,91.0,11.800000000000011,31.5,0.0,-92,17435,"(1.4062500219726566, 74.5312511645508)",1664585348,11.800000000000011,6.97,115,79,2024-06-22 05:36:02+09:00
30.0,353.29,"(260.1562540649415, 168.7500026367188)","(None, None)",21,429217509,80.5,2558,,157,6.97,0,"(None, None)",2024-06-21 20:36:04+00:00,0,85.0,11.800000000000011,25.0,0.0,-92,17505,"(0.0, 70.31250109863284)",1664584615,11.800000000000011,6.97,70,75,2024-06-22 05:36:04+09:00
21.0,361.76,"(260.1562540649415, 168.7500026367188)","(1.4062500219726566, 71.71875112060549)",21,429218045,80.5,2558,,right,6.97,0,"(262.9687541088868, 165.93750259277348)",2024-06-21 20:36:05+00:00,0,62.5,11.800000000000011,0.0,0.0,-92,17529,"(0.0, 70.31250109863284)",1664583709,11.800000000000011,6.97,24,68,2024-06-22 05:36:05+09:00
21.0,370.08,"(277.03125432861333, 156.09375243896488)","(5.625000087890626, 74.5312511645508)",21,429218538,79.0,2558,,179,6.97,0,"(272.81250426269537, 151.87500237304693)",2024-06-21 20:36:06+00:00,0,62.5,11.800000000000011,25.5,0.0,-92,17529,"(2.812500043945313, 67.50000105468752)",1664582789,11.800000000000011,6.97,48,68,2024-06-22 05:36:06+09:00
15.5,377.02,"(288.2812545043946, 149.0625023291016)","(None, None)",21,429218963,90.5,2557,,192,6.97,0,"(None, None)",2024-06-21 20:36:07+00:00,0,53.0,11.600000000000023,32.5,0.0,-92,17625,"(7.031250109863283, 70.31250109863284)",1664582035,11.600000000000023,6.97,48,69,2024-06-22 05:36:07+09:00
15.5,384.18,"(288.2812545043946, 146.25000228515628)","(None, None)",21,429219415,90.5,2557,,192,6.998,0,"(None, None)",2024-06-21 20:36:08+00:00,0,53.0,11.600000000000023,32.5,0.0,-92,17749,"(9.843750153808596, 71.71875112060549)",1664581268,11.600000000000023,6.998,124,81,2024-06-22 05:36:08+09:00
,391.4,0.0,0.0,21,429219860,,2557,,151,6.998,0.0,0.0,2024-06-21 20:36:09+00:00,0.0,,11.600000000000023,,0.0,-92,17749,,1664580485,11.600000000000023,6.998,0,61,2024-06-22 05:36:09+09:00
,398.2,0.0,0.0,21,429220315,,2557,,right,6.97,0.0,0.0,2024-06-21 20:36:10+00:00,0.0,,11.600000000000023,,0.0,-92,17749,,1664579781,11.600000000000023,6.97,0,58,2024-06-22 05:36:10+09:00
,404.75,0.0,0.0,21,429220781,,2556,,right,6.97,0.0,0.0,2024-06-21 20:36:11+00:00,0.0,,11.399999999999977,,0.0,-92,17749,,1664579128,11.399999999999977,6.97,0,58,2024-06-22 05:36:11+09:00
0.0,411.32,"(302.3437547241212, 136.40625213134769)","(None, None)",21,429221253,100.0,2555,,right,6.97,0,"(None, None)",2024-06-21 20:36:12+00:00,0,69.0,11.199999999999989,0.0,0.0,-92,17759,"(12.65625019775391, 70.31250109863284)",1664578482,11.199999999999989,6.97,5,62,2024-06-22 05:36:12+09:00
0.0,418.03,"(None, None)","(0.0, 357.1875055810548)",21,429221756,100.0,2555,,228,6.97,0,"(0.0, 357.1875055810548)",2024-06-21 20:36:13+00:00,0,69.0,11.199999999999989,0.0,0.0,-92,17769,"(None, None)",1664577846,11.199999999999989,6.97,10,63,2024-06-22 05:36:13+09:00
0.0,424.65,"(302.3437547241212, 129.37500202148442)","(0.0, 357.1875055810548)",21,429222220,11.0,2554,,right,6.905,0,"(0.0, 357.1875055810548)",2024-06-21 20:36:14+00:00,0,69.0,11.0,2.5,0.0,-92,17774,"(18.281250285644536, 77.34375120849612)",1664577182,11.0,6.905,5,61,2024-06-22 05:36:14+09:00
,431.04,0.0,0.0,21,429222632,,2554,,right,6.839,0.0,0.0,2024-06-21 20:36:15+00:00,0.0,,11.0,,0.0,-92,17774,,1664576505,11.0,6.839,0,58,2024-06-22 05:36:15+09:00
,437.14,0.0,0.0,21,429223016,,2554,,right,6.765,0.0,0.0,2024-06-21 20:36:16+00:00,0.0,,11.0,,0.0,-92,17774,,1664575849,11.0,6.765,0,41,2024-06-22 05:36:16+09:00
,442.99,0.0,0.0,21,429223405,,2553,,right,6.0,0.0,0.0,2024-06-21 20:36:17+00:00,0.0,,10.800000000000011,,0.0,-92,17774,,1664575242,10.800000000000011,6.0,0,41,2024-06-22 05:36:17+09:00
,448.21,0.0,0.0,21,429223758,,2552,,right,5.552,0.0,0.0,2024-06-21 20:36:18+00:00,0.0,,10.600000000000023,,0.0,-92,17774,,1664574703,10.600000000000023,5.552,0,41,2024-06-22 05:36:18+09:00
0.0,452.93,0.0,0.0,21,429224090,0.0,2551,,0.0,4.917,0.0,0.0,2024-06-21 20:36:19+00:00,0.0,0.0,10.399999999999977,0.0,0.0,-92,17774,,1664574229,10.399999999999977,4.917,0,0,2024-06-22 05:36:19+09:00
0.0,457.0,0.0,0.0,21,429224410,0.0,2551,,0.0,4.329,0.0,0.0,2024-06-21 20:36:20+00:00,0.0,0.0,10.399999999999977,0.0,0.0,-92,17774,,1664573862,10.399999999999977,4.329,0,0,2024-06-22 05:36:20+09:00
